Periodo;Tipo Producto;Continente;Pais;Ingresos;Gastos
2018;TV; Asia;Iran;148797,91;99198,61
2018;Accesorios; Asia;Israel;17915,98;16030,09
2018;Aplicaciones; Asia;Israel;30302,34;19079,25
2018;Celulares; Asia;Israel;86884,58;76288,90
2018;Musica; Asia;Israel;41778,54;24370,82
2018;PC; Asia;Israel;100183,24;84024,66
2018;Tablets; Asia;Israel;24918,68;20963,33
2018;TV; Asia;Israel;15938,24;9297,31
2018;Accesorios; Europa;Italia;121188,60;106409,51
2018;Aplicaciones; Europa;Italia;260296,14;170538,85
2018;Celulares; Europa;Italia;488292,77;435788,17
2018;Musica; Europa;Italia;266518,36;159911,02
2018;PC; Europa;Italia;846786,19;714475,85
2018;Tablets; Europa;Italia;177443,26;159150,14
2018;TV; Europa;Italia;98958,74;60897,69
2018;Accesorios; Asia;Japon;233445,79;182696,71
2018;Aplicaciones; Asia;Japon;398101,92;232226,12
2018;Celulares; Asia;Japon;1198061,42;1019246,29
2018;Musica; Asia;Japon;460125,04;306750,03
2018;PC; Asia;Japon;1739650,84;1552591,61
2018;Tablets; Asia;Japon;337751,36;293310,39
2018;TV; Asia;Japon;188140,02;118458,53
2018;Accesorios; africa;Kenia;100285,14;88652,06
2018;Aplicaciones; africa;Kenia;170251,52;110541,88
2018;Celulares; africa;Kenia;382430,65;341857,83
2018;Musica; africa;Kenia;175499,00;110564,37
2018;PC; africa;Kenia;602890,67;545113,65
2018;Tablets; africa;Kenia;162169,96;127393,51
2018;TV; africa;Kenia;64704,18;41961,86
2018;Accesorios; Asia;Republica de Corea;117209,36;105080,17
2018;Aplicaciones; Asia;Republica de Corea;196171,46;122410,99
2018;Celulares; Asia;Republica de Corea;377762,60;323196,89
2018;Musica; Asia;Republica de Corea;220983,66;146094,75
2018;PC; Asia;Republica de Corea;690232,90;582637,77
2018;Tablets; Asia;Republica de Corea;167894,49;151328,90
2018;TV; Asia;Republica de Corea;72140,47;40529,83
2018;Accesorios; America;Mexico;255080,85;224096,03
2018;Aplicaciones; America;Mexico;462102,98;287214,78
2018;Celulares; America;Mexico;898171,99;780480,49
2018;Musica; America;Mexico;585047,81;358049,26
2018;PC; America;Mexico;1500475,56;1360431,18
2018;Tablets; America;Mexico;351351,03;321229,59
2018;TV; America;Mexico;163095,17;98835,67
2018;Accesorios; Asia;Malasia;67892,82;61782,46
2018;Aplicaciones; Asia;Malasia;126086,66;84297,94
2018;Celulares; Asia;Malasia;288853,08;259967,77
2018;Musica; Asia;Malasia;124603,29;75509,59
2018;PC; Asia;Malasia;488828,29;424179,03
2018;Tablets; Asia;Malasia;101839,23;84722,40
2018;TV; Asia;Malasia;47494,53;26424,23
2018;Accesorios; africa;Nigeria;392383,21;355461,37
2018;Aplicaciones; africa;Nigeria;531398,97;322027,78
2018;Celulares; africa;Nigeria;1387982,39;1236534,18
2018;Musica; africa;Nigeria;661884,84;425077,15
2018;PC; africa;Nigeria;2066551,56;1820062,87
2018;Tablets; africa;Nigeria;586718,11;540030,33
2018;TV; africa;Nigeria;282230,11;171219,60
2018;Accesorios; Europa;Noruega;10670,09;9795,14
2018;Aplicaciones; Europa;Noruega;18754,59;11702,87
2018;Celulares; Europa;Noruega;43960,77;37092,93
2018;Musica; Europa;Noruega;19080,19;11859,07
2018;PC; Europa;Noruega;74258,05;66195,75
2018;Tablets; Europa;Noruega;14199,21;11980,92
2018;TV; Europa;Noruega;8152,96;4851,01
2018;Accesorios; America;Peru;82855,93;69968,43
2018;Aplicaciones; America;Peru;127342,34;62958,05
2018;Celulares; America;Peru;258149,77;225050,78
2018;Musica; America;Peru;135046,32;85777,42
2018;PC; America;Peru;758960,32;673898,38
2018;Tablets; America;Peru;95107,81;78387,10
2018;TV; America;Peru;57323,29;36002,21
2018;Accesorios; Asia;Filipinas;216151,09;193910,97
2018;Aplicaciones; Asia;Filipinas;303883,01;212718,10
2018;Celulares; Asia;Filipinas;1135387,05;1063967,55
2018;Musica; Asia;Filipinas;516601,11;287418,07
2018;PC; Asia;Filipinas;1589541,88;1362189,22
2018;Tablets; Asia;Filipinas;261570,18;236134,74
2018;TV; Asia;Filipinas;161943,92;102024,67
2018;Accesorios; Europa;Polonia;83723,82;66178,22
2018;Aplicaciones; Europa;Polonia;116349,72;80040,58
2018;Celulares; Europa;Polonia;427432,13;396617,25
2018;Musica; Europa;Polonia;146592,25;98705,45
2018;PC; Europa;Polonia;654936,32;617511,39
2018;Tablets; Europa;Polonia;130566,08;109108,90
2018;TV; Europa;Polonia;55548,63;34867,45
2018;Accesorios; Europa;Portugal;22371,41;20036,05
2018;Aplicaciones; Europa;Portugal;41596,84;26452,51
2018;Celulares; Europa;Portugal;85190,33;75941,09
2018;Musica; Europa;Portugal;42938,67;26688,04
2018;PC; Europa;Portugal;108661,13;86739,93
2018;Tablets; Europa;Portugal;30338,44;27704,17
2018;TV; Europa;Portugal;16612,78;10529,95
2018;Accesorios; Asia;Rusia;303878,73;272870,69
2018;Aplicaciones; Asia;Rusia;481141,32;262440,72
2018;Celulares; Asia;Rusia;1244331,00;1158609,96
2018;Musica; Asia;Rusia;622165,50;399963,54
2018;PC; Asia;Rusia;1552068,77;1535320,04
2018;Tablets; Asia;Rusia;453906,91;405099,71
2018;TV; Asia;Rusia;207388,50;133321,18
2018;Accesorios; africa;Sudan;79433,75;59603,18
2018;Aplicaciones; africa;Sudan;128584,84;69435,81
2018;Celulares; africa;Sudan;429876,76;382590,32
2018;Musica; africa;Sudan;146646,92;81828,98
2018;PC; africa;Sudan;654439,25;564999,22
2018;Tablets; africa;Sudan;124566,56;102663,61
2018;TV; africa;Sudan;70950,53;40560,06
2018;Accesorios; Europa;Eslovaquia;17588,44;15211,62
2018;Aplicaciones; Europa;Eslovaquia;32703,51;19622,10
2018;Celulares; Europa;Eslovaquia;78243,91;63197,00
2018;Musica; Europa;Eslovaquia;31833,07;19589,58
2018;PC; Europa;Eslovaquia;113136,46;97423,06
2018;Tablets; Europa;Eslovaquia;22505,64;19656,82
2018;TV; Europa;Eslovaquia;11344,31;6806,58
2018;Accesorios; Europa;Suecia;22615,92;19891,11
2018;Aplicaciones; Europa;Suecia;32497,33;20891,14
2018;Celulares; Europa;Suecia;96895,72;84311,86
2018;Musica; Europa;Suecia;39262,58;25723,76
2018;PC; Europa;Suecia;165025,52;135020,88
2018;Tablets; Europa;Suecia;29337,87;25760,08
2018;TV; Europa;Suecia;16400,05;8945,48
2018;Accesorios; Asia;Tailandia;175912,45;155922,40
2018;Aplicaciones; Asia;Tailandia;231140,77;138684,46
2018;Celulares; Asia;Tailandia;641229,24;561075,59
2018;Musica; Asia;Tailandia;310595,41;175553,93
2018;PC; Asia;Tailandia;993905,33;866481,57
2018;Tablets; Asia;Tailandia;243157,27;210736,30
2018;TV; Asia;Tailandia;108921,13;70020,73
2018;Accesorios; Asia;Turquia;173671,61;152747,32
2018;Aplicaciones; Asia;Turquia;321664,14;192998,49
2018;Celulares; Asia;Turquia;582166,80;520234,16
2018;Musica; Asia;Turquia;391789,98;213703,62
2018;PC; Asia;Turquia;861121,72;767521,53
2018;Tablets; Asia;Turquia;258336,52;210496,42
2018;TV; Asia;Turquia;110370,74;64382,93
2018;Accesorios; africa;Tanzania;130044,18;105035,69
2018;Aplicaciones; africa;Tanzania;234886,01;132761,66
2018;Celulares; africa;Tanzania;432861,36;365226,77
2018;Musica; africa;Tanzania;261209,44;147640,12
2018;PC; africa;Tanzania;612127,17;540949,59
2018;Tablets; africa;Tanzania;157814,04;138330,82
2018;TV; africa;Tanzania;77593,59;42323,77
2018;Accesorios; Europa;Ucrania;88111,94;77866,37
2018;Aplicaciones; Europa;Ucrania;156833,55;88645,05
2018;Celulares; Europa;Ucrania;457184,59;408024,96
2018;Musica; Europa;Ucrania;192307,81;104895,17
2018;PC; Europa;Ucrania;769231,22;669331,06
2018;Tablets; Europa;Ucrania;151917,14;131928,04
2018;TV; Europa;Ucrania;66385,71;42676,53
2018;Accesorios; America;Estados Unidos;2969035,22;2537824,74
2018;Aplicaciones; America;Estados Unidos;5215344,74;3325727,08
2018;Celulares; America;Estados Unidos;10859347,97;8711847,18
2018;Musica; America;Estados Unidos;5411142,66;3450583,72
2018;PC; America;Estados Unidos;17814211,26;13941556,63
2018;Tablets; America;Estados Unidos;4789923,88;3865780,96
2018;TV; America;Estados Unidos;2214336,31;1387695,02
2018;Accesorios; America;Venezuela;73010,92;64421,40
2018;Aplicaciones; America;Venezuela;117431,80;78287,86
2018;Celulares; America;Venezuela;295011,59;262592,73
2018;Musica; America;Venezuela;169562,73;111092,83
2018;PC; America;Venezuela;518377,50;408084,41
2018;Tablets; America;Venezuela;111650,54;92726,72
2018;TV; America;Venezuela;51616,54;31764,02
2018;Accesorios; Asia;Yemen;62625,03;53548,94
2018;Aplicaciones; Asia;Yemen;96555,00;57933,00
2018;Celulares; Asia;Yemen;286121,70;250798,03
2018;Musica; Asia;Yemen;122303,00;80129,55
2018;PC; Asia;Yemen;421449,53;360369,89
2018;Tablets; Asia;Yemen;91997,83;80352,54
2018;TV; Asia;Yemen;40138,05;23413,86
2018;Accesorios; africa;Sudafrica;125501,41;89907,08
2018;Aplicaciones; africa;Sudafrica;215204,06;109167,15
2018;Celulares; africa;Sudafrica;575765,25;437138,70
2018;Musica; africa;Sudafrica;324936,83;190268,56
2018;PC; africa;Sudafrica;683721,24;577778,98
2018;Tablets; africa;Sudafrica;170930,31;145826,21
2018;TV; africa;Sudafrica;92187,13;49278,21
2018;Accesorios; Oceania;Nueva Zelanda;11064,37;8471,16
2018;Aplicaciones; Oceania;Nueva Zelanda;18387,54;10549,14
2018;Celulares; Oceania;Nueva Zelanda;43778,59;34559,75
2018;Musica; Oceania;Nueva Zelanda;17864,35;12677,92
2018;PC; Oceania;Nueva Zelanda;89228,79;78690,17
2018;Tablets; Oceania;Nueva Zelanda;14483,77;12949,55
2018;TV; Oceania;Nueva Zelanda;7406,85;4471,71
2019;Accesorios; africa;Angola;64424,86;57850,89
2019;Aplicaciones; africa;Angola;126272,72;71371,54
2019;Celulares; africa;Angola;214749,52;188237,23
2019;Musica; africa;Angola;109611,73;73074,49
2019;PC; africa;Angola;384977,79;314981,83
2019;Tablets; africa;Angola;91501,97;80608,88
2019;TV; africa;Angola;42034,86;27540,08
2019;Accesorios; America;Argentina;88296,50;76976,44
2019;Aplicaciones; America;Argentina;165871,28;104437,47
2019;Celulares; America;Argentina;365700,46;327606,67
2019;Musica; America;Argentina;168887,12;98517,49
2019;PC; America;Argentina;587898,22;529108,39
2019;Tablets; America;Argentina;131569,29;117422,05
2019;TV; America;Argentina;58567,41;37650,48
2019;Accesorios; Oceania;Australia;52965,92;40446,71
2019;Aplicaciones; Oceania;Australia;82560,07;41997,95
2019;Celulares; Oceania;Australia;288134,63;233389,05
2019;Musica; Oceania;Australia;135912,56;69138,13
2019;PC; Oceania;Australia;489371,12;366809,56
2019;Tablets; Oceania;Australia;72395,64;54112,67
2019;TV; Oceania;Australia;39797,60;22041,75
2019;Accesorios; Europa;Austria;23860,40;20914,67
2019;Aplicaciones; Europa;Austria;40109,42;23397,16
2019;Celulares; Europa;Austria;124339,20;108398,28
2019;Musica; Europa;Austria;46241,85;30296,38
2019;PC; Europa;Austria;130122,42;108435,35
2019;Tablets; Europa;Austria;37301,76;32457,38
2019;TV; Europa;Austria;18435,80;11607,72
2019;Accesorios; Europa;Belgica;38008,50;33877,14
2019;Aplicaciones; Europa;Belgica;55602,94;34217,19
2019;Celulares; Europa;Belgica;140888,65;126799,78
2019;Musica; Europa;Belgica;70710,15;47140,10
2019;PC; Europa;Belgica;267688,43;220725,55
2019;Tablets; Europa;Belgica;47080,88;40355,04
2019;TV; Europa;Belgica;29649,03;19425,23
2019;Accesorios; America;Brasil;400874,26;359116,52
2019;Aplicaciones; America;Brasil;738978,17;484158,11
2019;Celulares; America;Brasil;2185819,63;1960477,40
2019;Musica; America;Brasil;902838,54;601892,36
2019;PC; America;Brasil;3580221,81;3186790,84
2019;Tablets; America;Brasil;581660,69;465328,55
2019;TV; America;Brasil;260543,12;156325,87
2019;Accesorios; America;Canada;1002934,62;870969,54
2019;Aplicaciones; America;Canada;1691469,68;1108204,27
2019;Celulares; America;Canada;5042792,79;4482482,48
2019;Musica; America;Canada;1940931,04;1293954,02
2019;PC; America;Canada;8053415,34;6339922,72
2019;Tablets; America;Canada;1423690,84;1258145,39
2019;TV; America;Canada;775256,94;452233,21
2019;Accesorios; Europa;Suiza;18611,40;15703,37
2019;Aplicaciones; Europa;Suiza;31808,57;18555,00
2019;Celulares; Europa;Suiza;84925,81;74569,00
2019;Musica; Europa;Suiza;41456,67;24183,06
2019;PC; Europa;Suiza;95079,98;83894,10
2019;Tablets; Europa;Suiza;29060,99;24448,13
2019;TV; Europa;Suiza;11114,81;6062,63
2019;Accesorios; America;Chile;50083,74;40452,25
2019;Aplicaciones; America;Chile;75610,29;45366,17
2019;Celulares; America;Chile;183118,66;159337,02
2019;Musica; America;Chile;93383,22;54473,55
2019;PC; America;Chile;269415,97;229795,97
2019;Tablets; America;Chile;62504,50;53445,88
2019;TV; America;Chile;29896,92;17938,15
2019;Accesorios; Asia;China;1756261,24;1572886,91
2019;Aplicaciones; Asia;China;2601254,85;1489809,60
2019;Celulares; Asia;China;7256131,97;6498506,42
2019;Musica; Asia;China;2975536,12;1704170,69
2019;PC; Asia;China;9618593,53;8852668,49
2019;Tablets; Asia;China;2266298,75;1946956,66
2019;TV; Asia;China;1306791,54;844388,38
2019;Accesorios; africa;Camerun;59066,84;51294,88
2019;Aplicaciones; africa;Camerun;85665,26;55070,52
2019;Celulares; africa;Camerun;306491,26;271262,38
2019;Musica; africa;Camerun;97127,51;58276,51
2019;PC; africa;Camerun;332339,92;298770,23
2019;Tablets; africa;Camerun;72209,98;64765,65
2019;TV; africa;Camerun;45294,27;29117,75
2019;Accesorios; America;Colombia;109394,10;97756,43
2019;Aplicaciones; America;Colombia;198472,15;119083,29
2019;Celulares; America;Colombia;519366,36;426622,37
2019;Musica; America;Colombia;221403,19;142330,62
2019;PC; America;Colombia;829435,84;732989,81
2019;Tablets; America;Colombia;149387,64;132602,51
2019;TV; America;Colombia;85627,43;53913,57
2019;Accesorios; America;Costa Rica;10789,54;9641,72
2019;Aplicaciones; America;Costa Rica;16002,84;10075,86
2019;Celulares; America;Costa Rica;44725,89;37014,53
2019;Musica; America;Costa Rica;18891,44;10677,77
2019;PC; America;Costa Rica;55083,46;48963,08
2019;Tablets; America;Costa Rica;15300,96;12113,26
2019;TV; America;Costa Rica;7892,80;5261,87
2019;Accesorios; Europa;Republica Checa;22022,01;18089,51
2019;Aplicaciones; Europa;Republica Checa;34116,63;21932,12
2019;Celulares; Europa;Republica Checa;79020,15;68889,36
2019;Musica; Europa;Republica Checa;46929,00;26525,08
2019;PC; Europa;Republica Checa;179112,33;148754,31
2019;Tablets; Europa;Republica Checa;35120,07;30309,10
2019;TV; Europa;Republica Checa;15874,06;8658,58
2019;Accesorios; Europa;Alemania;2039874,98;1545771,93
2019;Aplicaciones; Europa;Alemania;3279051,37;1967430,82
2019;Celulares; Europa;Alemania;9314827,35;7891663,23
2019;Musica; Europa;Alemania;4556603,86;2336295,07
2019;PC; Europa;Alemania;19137736,20;14512783,29
2019;Tablets; Europa;Alemania;2931965,16;2360231,95
2019;TV; Europa;Alemania;1501534,22;772310,86
2019;Accesorios; America;Republica Dominicana;23206,87;23379,57
2019;Aplicaciones; America;Republica Dominicana;40968,08;28988,45
2019;Celulares; America;Republica Dominicana;85970,90;80096,22
2019;Musica; America;Republica Dominicana;55356,87;31100,50
2019;PC; America;Republica Dominicana;124705,04;111559,05
2019;Tablets; America;Republica Dominicana;35574,17;29594,97
2019;TV; America;Republica Dominicana;15827,28;10762,55
2019;Accesorios; africa;Argelia;94547,57;91621,10
2019;Aplicaciones; africa;Argelia;154655,14;106139,25
2019;Celulares; africa;Argelia;300030,97;262663,47
2019;Musica; africa;Argelia;162471,64;109397,57
2019;PC; africa;Argelia;833419,35;780994,59
2019;Tablets; africa;Argelia;118433,28;99608,62
2019;TV; africa;Argelia;65224,12;43531,06
2019;Accesorios; America;Ecuador;35963,36;33183,69
2019;Aplicaciones; America;Ecuador;71070,45;50256,96
2019;Celulares; America;Ecuador;121011,85;108910,67
2019;Musica; America;Ecuador;68357,84;37658,96
2019;PC; America;Ecuador;255853,63;214249,60
2019;Tablets; America;Ecuador;50735,85;50424,10
2019;TV; America;Ecuador;26031,62;18073,38
2019;Accesorios; africa;Egipto;208136,58;207524,41
2019;Aplicaciones; africa;Egipto;304771,42;209276,37
2019;Celulares; africa;Egipto;1101109,63;967357,20
2019;Musica; africa;Egipto;389365,76;262317,16
2019;PC; africa;Egipto;1150597,71;951079,17
2019;Tablets; africa;Egipto;279027,78;260061,98
2019;TV; africa;Egipto;139134,78;80445,20
2019;Accesorios; Europa;Espa¤a;117726,69;111791,30
2019;Aplicaciones; Europa;Espa¤a;191562,24;121833,59
2019;Celulares; Europa;Espa¤a;426188,86;417143,22
2019;Musica; Europa;Espa¤a;213923,59;133004,67
2019;PC; Europa;Espa¤a;964532,69;859812,00
2019;Tablets; Europa;Espa¤a;140970,16;124993,54
2019;TV; Europa;Espa¤a;73697,54;50215,98
2019;Accesorios; Europa;Finlandia;18681,28;18430,91
2019;Aplicaciones; Europa;Finlandia;28490,33;18852,74
2019;Celulares; Europa;Finlandia;107313,59;100369,77
2019;Musica; Europa;Finlandia;46884,58;31331,83
2019;PC; Europa;Finlandia;150909,73;152921,86
2019;Tablets; Europa;Finlandia;27994,85;26583,44
2019;TV; Europa;Finlandia;14567,46;10219,63
2019;Accesorios; Europa;Francia;167555,28;164703,27
2019;Aplicaciones; Europa;Francia;350282,89;228492,22
2019;Celulares; Europa;Francia;626562,34;588486,63
2019;Musica; Europa;Francia;370716,05;226473,81
2019;PC; Europa;Francia;1482864,21;1280755,31
2019;Tablets; Europa;Francia;239171,65;214353,71
2019;TV; Europa;Francia;140334,15;88950,26
2019;Accesorios; Europa;Reino Unido;169903,43;152355,36
2019;Aplicaciones; Europa;Reino Unido;252648,61;164065,71
2019;Celulares; Europa;Reino Unido;572174,79;528325,25
2019;Musica; Europa;Reino Unido;347391,83;224850,17
2019;PC; Europa;Reino Unido;960688,53;895454,37
2019;Tablets; Europa;Reino Unido;221697,35;204809,20
2019;TV; Europa;Reino Unido;98376,45;59750,94
2019;Accesorios; Europa;Grecia;29522,65;26260,88
2019;Aplicaciones; Europa;Grecia;61598,00;40711,14
2019;Celulares; Europa;Grecia;142478,85;131956,41
2019;Musica; Europa;Grecia;79154,92;57332,52
2019;PC; Europa;Grecia;174309,23;182780,66
2019;Tablets; Europa;Grecia;42558,62;40493,54
2019;TV; Europa;Grecia;21334,72;14688,96
2019;Accesorios; America;Guatemala;40506,49;40395,95
2019;Aplicaciones; America;Guatemala;56535,13;37629,78
2019;Celulares; America;Guatemala;122869,69;121652,94
2019;Musica; America;Guatemala;78427,46;49790,03
2019;PC; America;Guatemala;236287,86;224273,32
2019;Tablets; America;Guatemala;48629,16;49211,63
2019;TV; America;Guatemala;24092,10;17933,41
2019;Accesorios; Europa;Hungria;20773,87;21811,50
2019;Aplicaciones; Europa;Hungria;31381,80;21720,13
2019;Celulares; Europa;Hungria;101221,68;96929,88
2019;Musica; Europa;Hungria;37958,13;21329,71
2019;PC; Europa;Hungria;121466,01;103920,75
2019;Tablets; Europa;Hungria;30277,45;25317,76
2019;TV; Europa;Hungria;13339,29;10060,10
2019;Accesorios; Asia;Indonesia;471327,54;473010,45
2019;Aplicaciones; Asia;Indonesia;1036172,44;665421,31
2019;Celulares; Asia;Indonesia;1892140,99;1610659,21
2019;Musica; Asia;Indonesia;946070,49;594839,77
2019;PC; Asia;Indonesia;4017160,86;4319251,36
2019;Tablets; Asia;Indonesia;662729,58;724189,47
2019;TV; Asia;Indonesia;353336,21;253619,29
2019;Accesorios; Asia;India;2158975,03;1735646,60
2019;Aplicaciones; Asia;India;4531384,86;2718830,92
2019;Celulares; Asia;India;11034761,28;9721099,23
2019;Musica; Asia;India;5621482,16;3177359,48
2019;PC; Asia;India;23896927,73;22361161,99
2019;Tablets; Asia;India;3557475,28;3101388,71
2019;TV; Asia;India;1601820,19;961092,11
2019;Accesorios; Europa;Irlanda;10882,85;9571,66
2019;Aplicaciones; Europa;Irlanda;17143,21;11428,81
2019;Celulares; Europa;Irlanda;44963,34;38150,71
2019;Musica; Europa;Irlanda;19489,81;10630,81
2019;PC; Europa;Irlanda;84029,85;74481,01
